manifesto_id,year,party,party_id,row_idx,top1,ranked,gal_tan_spektrum
41113.016.2009.1.1,2009,Grüne,41113,1171,506,"[""506"", ""701"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1172,504,"[""504"", ""701"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1173,502,"[""502"", ""603"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1174,502,"[""502"", ""503"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1175,502,"[""502"", ""0"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1179,502,"[""502"", ""706"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1176,502,"[""502"", ""506"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1178,410,"[""410"", ""411"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1177,502,"[""502"", ""706"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1180,503,"[""503"", ""502"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1182,502,"[""502"", ""506"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1183,301,"[""301"", ""606"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1181,502,"[""502"", ""503"", ""403""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1184,303,"[""303"", ""0"", ""408""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1186,411,"[""411"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1187,502,"[""502"", ""408"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1185,502,"[""502"", ""302"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1188,502,"[""502"", ""0"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1189,502,"[""502"", ""0"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1190,0,"[""0"", ""502"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1191,502,"[""502"", ""506"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1192,502,"[""502"", ""706"", ""506""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1193,606,"[""606"", ""502"", ""506""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1195,202,"[""202"", ""502"", ""607""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1194,606,"[""606"", ""502"", ""202""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1199,506,"[""506"", ""502"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1196,506,"[""506"", ""502"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1197,503,"[""503"", ""502"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1198,502,"[""502"", ""506"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1200,506,"[""506"", ""502"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1201,502,"[""502"", ""601"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1203,502,"[""502"", ""0"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1202,502,"[""502"", ""0"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1204,301,"[""301"", ""0"", ""502""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1206,504,"[""504"", ""408"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1207,405,"[""405"", ""701"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1205,506,"[""506"", ""502"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1208,411,"[""411"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1209,506,"[""506"", ""502"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1210,502,"[""502"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1211,502,"[""502"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1214,303,"[""303"", ""0"", ""408""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1212,502,"[""502"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1213,303,"[""303"", ""506"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1215,502,"[""502"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1216,504,"[""504"", ""0"", ""303""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1219,301,"[""301"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1218,506,"[""506"", ""502"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1217,506,"[""506"", ""502"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1220,502,"[""502"", ""506"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1221,506,"[""506"", ""504"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1222,303,"[""303"", ""0"", ""408""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1223,303,"[""303"", ""305"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1225,502,"[""502"", ""0"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1224,502,"[""502"", ""408"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1227,502,"[""502"", ""408"", ""410""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1226,502,"[""502"", ""601"", ""410""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1229,502,"[""502"", ""408"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1228,408,"[""408"", ""606"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1230,502,"[""502"", ""601"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1231,502,"[""502"", ""0"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1232,502,"[""502"", ""0"", ""301""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1233,502,"[""502"", ""0"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1235,502,"[""502"", ""503"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1234,502,"[""502"", ""503"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1236,502,"[""502"", ""0"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1239,606,"[""606"", ""502"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1238,502,"[""502"", ""504"", ""701""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1240,502,"[""502"", ""0"", ""501""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1237,502,"[""502"", ""503"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1242,502,"[""502"", ""411"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1241,502,"[""502"", ""0"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1243,502,"[""502"", ""408"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1244,502,"[""502"", ""408"", ""410""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1246,503,"[""503"", ""0"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1248,305,"[""305"", ""0"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1245,502,"[""502"", ""402"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1247,303,"[""303"", ""305"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1250,503,"[""503"", ""606"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1251,503,"[""503"", ""504"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1249,503,"[""503"", ""504"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1252,503,"[""503"", ""504"", ""705""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1255,303,"[""303"", ""504"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1253,503,"[""503"", ""504"", ""416""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1254,201,"[""201"", ""503"", ""706""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1256,504,"[""504"", ""701"", ""503""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1258,408,"[""408"", ""0"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1257,408,"[""408"", ""0"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1260,503,"[""503"", ""701"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1259,701,"[""701"", ""504"", ""408""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1261,701,"[""701"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1263,701,"[""701"", ""403"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1262,701,"[""701"", ""504"", ""403""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1264,503,"[""503"", ""706"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1265,701,"[""701"", ""408"", ""503""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1267,405,"[""405"", ""701"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1268,303,"[""303"", ""302"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1266,405,"[""405"", ""701"", ""403""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1272,701,"[""701"", ""405"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1271,303,"[""303"", ""701"", ""108""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1270,701,"[""701"", ""403"", ""408""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1269,701,"[""701"", ""403"", ""203""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1273,503,"[""503"", ""706"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1274,503,"[""503"", ""0"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1275,504,"[""504"", ""607"", ""706""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1276,303,"[""303"", ""411"", ""504""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1277,303,"[""303"", ""301"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1279,301,"[""301"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1278,301,"[""301"", ""404"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1280,301,"[""301"", ""701"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1281,409,"[""409"", ""504"", ""701""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1282,409,"[""409"", ""403"", ""401""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1283,504,"[""504"", ""408"", ""303""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1286,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1287,504,"[""504"", ""0"", ""503""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1285,705,"[""705"", ""503"", ""504""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1284,504,"[""504"", ""705"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1291,305,"[""305"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1288,504,"[""504"", ""107"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1290,504,"[""504"", ""503"", ""706""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1289,504,"[""504"", ""701"", ""408""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1292,706,"[""706"", ""705"", ""503""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1294,0,"[""0"", ""706"", ""705""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1293,706,"[""706"", ""705"", ""408""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1295,706,"[""706"", ""506"", ""504""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1296,503,"[""503"", ""705"", ""201""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1297,503,"[""503"", ""705"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1298,503,"[""503"", ""706"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1299,503,"[""503"", ""706"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1300,0,"[""0"", ""504"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1303,504,"[""504"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1302,504,"[""504"", ""706"", ""503""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1301,706,"[""706"", ""504"", ""506""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1305,504,"[""504"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1304,505,"[""505"", ""504"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1307,404,"[""404"", ""503"", ""303""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1306,504,"[""504"", ""503"", ""706""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1310,504,"[""504"", ""505"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1309,411,"[""411"", ""408"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1311,0,"[""0"", ""305"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1308,504,"[""504"", ""705"", ""303""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1315,706,"[""706"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1314,0,"[""0"", ""706"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1312,411,"[""411"", ""504"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1313,404,"[""404"", ""606"", ""504""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1316,0,"[""0"", ""706"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1317,0,"[""0"", ""408"", ""305""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1318,202,"[""202"", ""606"", ""303""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1319,606,"[""606"", ""408"", ""411""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1320,506,"[""506"", ""411"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1321,410,"[""410"", ""606"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1322,411,"[""411"", ""408"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1323,701,"[""701"", ""408"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1324,706,"[""706"", ""606"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1325,706,"[""706"", ""411"", ""408""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1326,706,"[""706"", ""701"", ""606""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1327,701,"[""701"", ""706"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1328,706,"[""706"", ""701"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1329,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1330,706,"[""706"", ""503"", ""411""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1331,410,"[""410"", ""408"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1332,706,"[""706"", ""503"", ""408""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1333,402,"[""402"", ""411"", ""410""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1334,411,"[""411"", ""506"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1335,0,"[""0"", ""408"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1336,506,"[""506"", ""502"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1337,303,"[""303"", ""410"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1339,706,"[""706"", ""0"", ""503""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1340,0,"[""0"", ""410"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1338,608,"[""608"", ""606"", ""202""]",TAN
41113.016.2009.1.1,2009,Grüne,41113,1341,701,"[""701"", ""401"", ""410""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1342,408,"[""408"", ""410"", ""601""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1344,411,"[""411"", ""0"", ""303""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1345,705,"[""705"", ""503"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1343,701,"[""701"", ""503"", ""410""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1346,705,"[""705"", ""503"", ""201""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1347,705,"[""705"", ""503"", ""201""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1348,705,"[""705"", ""503"", ""201""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1349,301,"[""301"", ""0"", ""302""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1350,503,"[""503"", ""201"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1351,503,"[""503"", ""202"", ""301""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1353,705,"[""705"", ""503"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1352,705,"[""705"", ""303"", ""202""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1354,705,"[""705"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1355,705,"[""705"", ""303"", ""302""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1356,705,"[""705"", ""503"", ""506""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1359,706,"[""706"", ""506"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1357,705,"[""705"", ""504"", ""506""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1358,705,"[""705"", ""506"", ""411""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1360,705,"[""705"", ""503"", ""410""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1361,705,"[""705"", ""303"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1364,504,"[""504"", ""303"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1363,504,"[""504"", ""303"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1362,705,"[""705"", ""411"", ""503""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1365,403,"[""403"", ""0"", ""408""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1367,504,"[""504"", ""606"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1366,504,"[""504"", ""408"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1368,503,"[""503"", ""706"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1370,506,"[""506"", ""201"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1371,506,"[""506"", ""0"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1372,506,"[""506"", ""0"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1369,606,"[""606"", ""706"", ""506""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1374,403,"[""403"", ""706"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1373,403,"[""403"", ""303"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1375,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1376,706,"[""706"", ""0"", ""504""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1377,0,"[""0"", ""604"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1379,0,"[""0"", ""411"", ""504""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1380,303,"[""303"", ""506"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1378,201,"[""201"", ""706"", ""503""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1381,506,"[""506"", ""411"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1383,504,"[""504"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1384,504,"[""504"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1382,411,"[""411"", ""501"", ""506""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1386,303,"[""303"", ""408"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1388,303,"[""303"", ""504"", ""0""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1387,504,"[""504"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1385,303,"[""303"", ""504"", ""505""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1391,504,"[""504"", ""302"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1389,504,"[""504"", ""411"", ""408""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1392,403,"[""403"", ""504"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1390,303,"[""303"", ""504"", ""107""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1393,303,"[""303"", ""504"", ""408""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1394,303,"[""303"", ""402"", ""504""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1396,305,"[""305"", ""0"", ""408""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1395,402,"[""402"", ""504"", ""303""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1397,504,"[""504"", ""408"", ""303""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1399,504,"[""504"", ""303"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1398,303,"[""303"", ""504"", ""301""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1400,403,"[""403"", ""503"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1401,303,"[""303"", ""301"", ""404""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1403,603,"[""603"", ""504"", ""0""]",TAN
41113.016.2009.1.1,2009,Grüne,41113,1402,503,"[""503"", ""303"", ""201""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1404,606,"[""606"", ""706"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1405,604,"[""604"", ""503"", ""603""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1406,603,"[""603"", ""706"", ""503""]",TAN
41113.016.2009.1.1,2009,Grüne,41113,1408,410,"[""410"", ""504"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1407,503,"[""503"", ""504"", ""701""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1409,504,"[""504"", ""506"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1410,503,"[""503"", ""504"", ""701""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1411,501,"[""501"", ""706"", ""201""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1412,706,"[""706"", ""403"", ""501""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1413,706,"[""706"", ""503"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1414,503,"[""503"", ""706"", ""201""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1416,706,"[""706"", ""201"", ""503""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1415,203,"[""203"", ""202"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1417,506,"[""506"", ""503"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1418,706,"[""706"", ""0"", ""503""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1420,0,"[""0"", ""706"", ""606""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1419,706,"[""706"", ""503"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1421,0,"[""0"", ""503"", ""706""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1423,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1422,706,"[""706"", ""504"", ""701""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1424,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1425,706,"[""706"", ""503"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1427,504,"[""504"", ""706"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1426,706,"[""706"", ""504"", ""411""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1428,706,"[""706"", ""504"", ""203""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1429,504,"[""504"", ""0"", ""503""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1430,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1431,504,"[""504"", ""705"", ""0""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1432,411,"[""411"", ""303"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1433,303,"[""303"", ""0"", ""504""]",RIGHT
41113.016.2009.1.1,2009,Grüne,41113,1434,504,"[""504"", ""0"", ""303""]",LEFT
41113.016.2009.1.1,2009,Grüne,41113,1435,503,"[""503"", ""504"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1436,706,"[""706"", ""504"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1439,202,"[""202"", ""606"", ""0""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1437,606,"[""606"", ""202"", ""0""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1438,606,"[""606"", ""0"", ""503""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1440,606,"[""606"", ""0"", ""305""]",NEUTRAL
41113.016.2009.1.1,2009,Grüne,41113,1441,202,"[""202"", ""301"", ""303""]",GAL
41113.016.2009.1.1,2009,Grüne,41113,1442,606,"[""606"", ""402"", ""303""]",NEUTRAL
